"D","DA1","DA2","DA3","DA4l","DA4m","DC1","DC2","DC3","DC4","DL1","DL2d","DL2v","DL3","DL4","DL5","DM1","DM2","DM3","DM4","DM5","DM6","DP1l","DP1m","V","VA1d","VA1v","VA2","VA3","VA4","VA5","VA6","VA7l","VA7m","VC1","VC2","VC3l","VC3m","VC4","VC5","VL1","VL2a","VL2p","VM1","VM2","VM3","VM4","VM5d","VM5v","VM7d","VM7v"
0.2345,0.6717,0.5938,0.1161,0.1136,0.0757,0.5005,0.4616,0.3528,0.0753,0.6279,0.4299,0.1605,0.1211,0.1183,0.3067,0.5981,0.5447,0.1966,0.5472,0.4376,0.3903,0.267,0.6762,0.7352,0.1561,0.1511,0.2713,0.2722,0.2289,0.3116,0.3484,0.1571,0.6564,0.2247,0.2296,0.2353,0.5441,0.3898,0.237,0.2358,4.5231,0.3056,0.083,0.2725,0.2736,0.192,0.5362,0.4353,0.3162,0.2685
0.2718,0.7588,0.6771,0.1285,0.1267,0.0892,0.5857,0.536,0.4029,0.0907,0.7179,0.49,0.178,0.1317,0.1319,0.3533,0.6856,0.6143,0.2253,0.622,0.4913,0.4343,0.3098,0.7469,0.8399,0.1764,0.1743,0.3085,0.3202,0.2621,0.3533,0.404,0.1763,0.7561,0.2591,0.2748,0.2683,0.6241,0.4444,0.2746,0.2621,0.3063,5.1794,0.0829,0.317,0.3165,0.2237,0.6192,0.5,0.3537,0.3205
0.063,0.1934,0.17,0.0339,0.0386,0.0229,0.1508,0.1382,0.1028,0.0248,0.1836,0.1226,0.0469,0.0349,0.0339,0.0909,0.1698,0.1594,0.0602,0.1535,0.1199,0.1152,0.0821,0.1958,0.216,0.0425,0.0452,0.081,0.0774,0.0711,0.093,0.1014,0.0472,0.184,0.0672,0.0731,0.073,0.159,0.1149,0.0644,0.0722,0.0852,0.0847,1.2932,0.0748,0.074,0.0548,0.1567,0.1258,0.0895,0.0806
0.2234,0.6593,0.5838,0.1182,0.1143,0.0775,0.5029,0.4588,0.3519,0.0792,0.6162,0.4289,0.1526,0.118,0.1147,0.31,0.584,0.5461,0.2004,0.5413,0.427,0.3892,0.2688,0.6689,0.7185,0.1575,0.1541,0.2738,0.2647,0.2314,0.3103,0.3415,0.1506,0.658,0.2233,0.2343,0.2323,0.5435,0.3854,0.2286,0.2337,0.2714,0.318,0.0727,4.473,0.2611,0.2039,0.5339,0.4218,0.31,0.2691
0.2315,0.6659,0.5781,0.1145,0.1148,0.0804,0.4992,0.4582,0.3575,0.0786,0.6185,0.4273,0.1548,0.121,0.1166,0.3032,0.5791,0.5285,0.1914,0.5491,0.4334,0.3921,0.2738,0.6626,0.7387,0.1562,0.1604,0.2775,0.2596,0.2396,0.308,0.3535,0.1537,0.6785,0.2258,0.2405,0.232,0.5378,0.3907,0.2231,0.2349,0.2737,0.3164,0.0719,0.2595,4.4949,0.196,0.5397,0.4429,0.3081,0.2782
0.1709,0.473,0.4277,0.0827,0.0776,0.0584,0.36,0.3337,0.2589,0.056,0.4584,0.3034,0.1121,0.0917,0.0857,0.2262,0.418,0.3966,0.1404,0.391,0.3088,0.2765,0.1992,0.469,0.5384,0.1096,0.1111,0.2006,0.1938,0.1731,0.2255,0.2543,0.115,0.48,0.1649,0.1675,0.172,0.3856,0.2865,0.1703,0.1696,0.1935,0.2246,0.0543,0.2067,0.1982,3.2151,0.399,0.3012,0.2209,0.19
0.4589,1.2757,1.1324,0.2273,0.223,0.1514,0.9695,0.9139,0.6779,0.1456,1.2116,0.8299,0.31,0.229,0.2296,0.6221,1.1236,1.0699,0.3845,1.0468,0.8113,0.7523,0.5304,1.2922,1.4173,0.2931,0.3002,0.5412,0.5358,0.4556,0.5987,0.6806,0.3062,1.3105,0.449,0.4447,0.4656,1.0607,0.7526,0.4595,0.4511,0.5214,0.6035,0.1509,0.5167,0.5267,0.386,9.0328,0.8314,0.6018,0.5279
0.3586,1.0319,0.9188,0.1784,0.1807,0.1176,0.7825,0.7174,0.5482,0.117,0.9652,0.6585,0.2483,0.1855,0.1874,0.4904,0.905,0.855,0.3063,0.8525,0.6509,0.6056,0.4188,1.0177,1.1351,0.2424,0.2437,0.4248,0.421,0.3684,0.4765,0.5514,0.2454,1.0335,0.3667,0.3599,0.3627,0.8354,0.6057,0.3687,0.3591,0.4297,0.492,0.1208,0.415,0.4377,0.2922,0.8399,7.1164,0.4734,0.422
0.2613,0.7443,0.6584,0.1318,0.1341,0.0857,0.5652,0.5289,0.402,0.0872,0.6995,0.4879,0.1783,0.1336,0.1216,0.3585,0.6619,0.6212,0.2244,0.6073,0.4997,0.4413,0.3093,0.7479,0.8398,0.1682,0.1827,0.3133,0.3125,0.2693,0.3424,0.4006,0.1788,0.7699,0.2733,0.2636,0.2591,0.613,0.4413,0.2568,0.2604,0.3136,0.3517,0.0879,0.3058,0.3054,0.2164,0.6146,0.4793,5.1306,0.3029
0.2402,0.6661,0.5796,0.1297,0.108,0.0763,0.5142,0.4654,0.3609,0.0771,0.6362,0.4245,0.1532,0.1231,0.1119,0.3225,0.5853,0.5394,0.1995,0.5503,0.431,0.3852,0.275,0.6478,0.7436,0.1556,0.1538,0.2754,0.2755,0.2323,0.3041,0.3409,0.1631,0.6551,0.2335,0.227,0.2295,0.5482,0.3909,0.2433,0.2343,0.2693,0.3224,0.0786,0.2675,0.2795,0.1886,0.5402,0.4281,0.3068,4.5164
