"D","DA1","DA2","DA3","DA4l","DA4m","DC1","DC2","DC3","DC4","DL1","DL2d","DL2v","DL3","DL4","DL5","DM1","DM2","DM3","DM4","DM5","DM6","DP1l","DP1m","V","VA1d","VA1v","VA2","VA3","VA4","VA5","VA6","VA7l","VA7m","VC1","VC2","VC3l","VC3m","VC4","VC5","VL1","VL2a","VL2p","VM1","VM2","VM3","VM4","VM5d","VM5v","VM7d","VM7v"
0.8852,2.4383,2.1903,0.4319,0.4372,0.291,1.8722,1.7324,1.3019,0.2818,2.3165,1.5909,0.5779,0.4311,0.4274,1.1634,2.1643,2.0165,0.7118,2.0277,1.6077,1.4342,1.0145,2.4402,2.7371,0.5884,0.5829,1.0173,1.0073,0.8713,1.1636,1.3162,0.5846,2.4951,0.8824,0.8852,0.8737,2.0604,1.4688,14.5317,0.8664,1.0278,1.1664,0.2838,1.0228,1.0061,0.7178,2.0215,1.5976,1.1774,1.0189
0.8788,2.4393,2.1709,0.4197,0.4292,0.2899,1.894,1.7326,1.3045,0.2862,2.3234,1.5861,0.5751,0.4268,0.4462,1.1578,2.1862,2.0382,0.7154,2.0189,1.6053,1.4487,1.0258,2.444,2.7309,0.5876,0.5848,1.0146,1.0081,0.8749,1.1301,1.3016,0.5766,2.4683,0.8457,0.8608,0.8685,2.0528,1.4452,0.8632,14.4869,1.0178,1.1615,0.2941,1.024,1.0152,0.7239,2.0374,1.5815,1.165,1.012
1.0063,2.8421,2.551,0.5029,0.5038,0.3308,2.1971,2.0579,1.5179,0.3201,2.6917,1.8201,0.6695,0.5091,0.5089,1.3626,2.5317,2.3907,0.8444,2.3776,1.849,1.6586,1.1733,2.832,3.1856,0.6771,0.669,1.1751,1.1792,1.0073,1.3701,1.5155,0.6882,2.8342,1.015,1.0093,1.0186,2.3626,1.6777,1.0225,1.0173,16.9278,1.3458,0.3369,1.1824,1.1743,0.8611,2.3417,1.8551,1.3457,1.1827
1.1505,3.2528,2.855,0.5643,0.5728,0.3935,2.4746,2.3049,1.6982,0.3733,3.0878,2.1057,0.7698,0.5651,0.5645,1.5397,2.8866,2.6958,0.9571,2.6593,2.1131,1.9024,1.3286,3.2565,3.6451,0.7683,0.7666,1.3547,1.324,1.1513,1.5221,1.7319,0.784,3.2341,1.139,1.1462,1.1464,2.7059,1.9128,1.1592,1.1516,1.3365,19.3274,0.3889,1.3636,1.3031,0.9556,2.6629,2.0948,1.5413,1.3247
0.2935,0.8458,0.7411,0.1492,0.1525,0.0981,0.6286,0.5999,0.4437,0.0982,0.7818,0.5438,0.1929,0.1449,0.1456,0.3918,0.7584,0.7017,0.2492,0.6813,0.5298,0.4953,0.35,0.8327,0.9297,0.1966,0.1922,0.3394,0.3427,0.2957,0.3928,0.4484,0.1981,0.8317,0.2989,0.2919,0.302,0.6846,0.4849,0.2895,0.3019,0.3434,0.3996,4.8395,0.3442,0.3484,0.2386,0.6797,0.5357,0.3957,0.3508
1.0106,2.8571,2.5028,0.5026,0.5012,0.3452,2.2025,2.0053,1.507,0.3301,2.6967,1.8479,0.6777,0.5076,0.5106,1.3392,2.538,2.3487,0.8414,2.346,1.8481,1.7009,1.1721,2.8492,3.2131,0.6764,0.6726,1.1713,1.1864,0.9957,1.3586,1.5461,0.6776,2.8797,1.0225,1.0103,1.009,2.3804,1.6818,1.0161,1.0182,1.1799,1.3729,0.336,16.9459,1.1778,0.8457,2.3466,1.8443,1.3684,1.1799
0.9968,2.869,2.5263,0.5025,0.5124,0.3446,2.1784,2.0051,1.51,0.3362,2.6676,1.8641,0.6727,0.4986,0.5071,1.3483,2.4935,2.3755,0.8493,2.3847,1.8535,1.6829,1.1679,2.8876,3.2029,0.6794,0.6819,1.1706,1.1823,1.0149,1.3432,1.5245,0.6639,2.8361,1.0009,1.0078,1.0151,2.3834,1.6578,1.0057,1.0101,1.1737,1.312,0.3411,1.1783,16.9146,0.8446,2.3424,1.867,1.3417,1.1798
0.7251,2.0336,1.8257,0.3415,0.3687,0.238,1.5691,1.4491,1.0822,0.2361,1.949,1.3354,0.4787,0.3656,0.3536,0.9746,1.7967,1.7122,0.6014,1.6986,1.3252,1.2196,0.849,2.0738,2.3221,0.495,0.4879,0.8594,0.8618,0.7468,0.9633,1.0978,0.492,2.0669,0.7358,0.733,0.7225,1.7279,1.2055,0.7227,0.7258,0.8691,0.9701,0.2373,0.8535,0.8538,12.0985,1.7071,1.3321,0.9577,0.8476
1.9376,5.5341,4.8692,0.9626,0.9814,0.6641,4.2316,3.9161,2.9219,0.6492,5.1829,3.5841,1.3188,0.9852,0.9611,2.5962,4.8901,4.5172,1.6466,4.5464,3.6064,3.2604,2.2802,5.5075,6.159,1.3021,1.308,2.2878,2.299,1.9456,2.5953,2.9262,1.3106,5.5149,1.9709,1.9703,1.9588,4.5605,3.26,1.9499,1.9604,2.2744,2.5914,0.6447,2.2811,2.2698,1.6412,33.7601,3.5719,2.6063,2.2794
1.5611,4.4237,3.9101,0.7766,0.7945,0.5195,3.3888,3.1032,2.3469,0.5141,4.1679,2.8477,1.0502,0.7689,0.7765,2.0825,3.9173,3.6453,1.2908,3.6571,2.8668,2.5802,1.8203,4.3923,4.8929,1.0576,1.0318,1.8192,1.8108,1.5648,2.0577,2.347,1.043,4.4074,1.5702,1.5467,1.5562,3.6404,2.6152,1.5601,1.5465,1.8176,2.0767,0.5146,1.8152,1.8308,1.2877,3.6144,26.5995,2.0741,1.8146
1.1536,3.2424,2.8718,0.5678,0.5733,0.3793,2.4784,2.264,1.7093,0.3863,3.0624,2.1004,0.7585,0.5673,0.5822,1.5246,2.8849,2.6655,0.936,2.684,2.0806,1.907,1.3389,3.2203,3.6333,0.784,0.7675,1.3295,1.3282,1.144,1.5105,1.7444,0.7622,3.2668,1.1343,1.1449,1.1414,2.6702,1.9113,1.1682,1.1547,1.3372,1.5428,0.3853,1.3636,1.3364,0.9451,2.6823,2.0948,19.3171,1.3365
1.0018,2.8886,2.5227,0.497,0.5083,0.3417,2.1894,2.0128,1.4939,0.3324,2.6899,1.872,0.6787,0.5101,0.4997,1.3316,2.5178,2.3475,0.8638,2.3669,1.8384,1.6906,1.1928,2.8582,3.1866,0.6743,0.6826,1.1645,1.1828,1.0156,1.3394,1.5565,0.6733,2.8963,1.0127,1.0193,1.0147,2.3497,1.6914,1.0111,1.0057,1.1809,1.3353,0.3427,1.1785,1.1775,0.8381,2.3514,1.8498,1.3403,16.924
