"image","side","z","roi","Area","brain.number","genotype","chat.fluo","chat.slice.fluo","chat.norm.f","mz19.fluo","mz19.slice.fluo","mz19.norm.f","kc.fluo","kc.slice.fluo","kc.norm.f","sampleid"
"12","L","7/","mz19",1.875,"11D","dpr4",82.355,62.042,1.3274072402566,158.495,42.097,3.76499513029432,74.065,37.175,1.99233355749832,"12L"
"12","L","9/","mz19",5.039,"11D","dpr4",77.208,63.314,1.21944593612787,143.788,45.038,3.19259292153293,29.272,41.391,0.707206880722862,"12L"
"12","L","9/","mz19",4.596,"11D","dpr4",92.439,63.314,1.46000884480526,111.496,45.038,2.47559838358719,37.395,41.391,0.903457273320287,"12L"
"12","L","9/","mz19",1.814,"11D","dpr4",96.356,63.314,1.52187509871434,120.522,45.038,2.67600692748346,43.322,41.391,1.04665265395859,"12L"
"12","L","9/","mz19",3.205,"11D","dpr4",83.748,63.314,1.32274062608586,181.107,45.038,4.02120431635508,74.906,41.391,1.8097170882559,"12L"
"12","L","9/","mz19",4.717,"11D","dpr4",95.782,63.314,1.51280917332659,136.423,45.038,3.02906434566366,40.517,41.391,0.978884298519002,"12L"
"12","L","9/","mz19",2.318,"11D","dpr4",74.087,63.314,1.17015194111887,119.339,45.038,2.64974021937031,52.33,41.391,1.26428450629364,"12L"
"12","L","9/","mz19",3.79,"11D","dpr4",78.223,63.314,1.23547714565499,125.261,45.038,2.78122918424442,25.027,41.391,0.604648353506801,"12L"
"12","L","11","mz19",6.995,"11D","dpr4",84.749,64.203,1.32001619862,136,47.105,2.88716696741323,29.095,43.639,0.666720135658471,"12L"
"12","L","11","mz19",4.334,"11D","dpr4",77.065,64.203,1.20033331775774,164.73,47.105,3.49708098927927,72.544,43.639,1.66236623204015,"12L"
"12","L","11","mz19",3.205,"11D","dpr4",86.843,64.203,1.35263149697055,180.962,47.105,3.84167285850759,83.447,43.639,1.91221155388529,"12L"
"12","L","11","mz19",3.205,"11D","dpr4",100.245,64.203,1.56137563665249,169.138,47.105,3.59065916569366,70.541,43.639,1.61646692179014,"12L"
"12","L","11","mz19",4.031,"11D","dpr4",81.845,64.203,1.27478466738314,193.96,47.105,4.11760959558433,58.53,43.639,1.34123146726552,"12L"
"12","L","11","mz19",3.87,"11D","dpr4",65.297,64.203,1.0170397021946,182.516,47.105,3.87466298694406,58.812,43.639,1.3476935768464,"12L"
"12","L","11","mz19",4.173,"11D","dpr4",96.271,64.203,1.49947821752878,157.348,47.105,3.34036726462159,88.449,43.639,2.02683379545819,"12L"
"12","L","13","mz19",2.762,"11D","dpr4",107.095,64.093,1.6709313029504,145.438,44.071,3.30008395543555,81.19,47.881,1.69566216244439,"12L"
"12","L","13","mz19",3.386,"11D","dpr4",78.708,64.093,1.22802802178085,171.738,44.071,3.89684826756824,75.071,47.881,1.56786616820868,"12L"
"12","L","13","mz19",2.923,"11D","dpr4",102.069,64.093,1.59251400308926,170.614,44.071,3.8713439676885,74.255,47.881,1.55082391762912,"12L"
"12","L","13","mz19",3.225,"11D","dpr4",94.694,64.093,1.47744683506779,138.363,44.071,3.13954754827438,87.875,47.881,1.83527912950857,"12L"
"12","L","15","mz19",3.931,"11D","dpr4",84.041,65.045,1.29204396955954,158.215,42.902,3.68782341149597,54.149,48.817,1.10922424565213,"12L"
"12","L","15","mz19",2.661,"11D","dpr4",96.72,65.045,1.48697055884388,165.485,42.902,3.85727938091464,66.689,48.817,1.36610197267345,"12L"
"12","L","15","mz19",1.713,"11D","dpr4",98.529,65.045,1.5147820739488,209.447,42.902,4.88198685375973,93.129,48.817,1.90771657414425,"12L"
"12","L","15","mz19",4.596,"11D","dpr4",77.009,65.045,1.18393419940042,147.825,42.902,3.4456435597408,37.14,48.817,0.760800540795215,"12L"
"12","L","17","mz19",1.25,"11D","dpr4",81.887,69.874,1.17192374846152,148.387,42.357,3.50324621668201,44.177,48.106,0.918326196316468,"12L"
"12","L","17","mz19",4.072,"11D","dpr4",77.015,69.874,1.10219824255088,103.752,42.357,2.44946525957929,72.124,48.106,1.49927244002827,"12L"
"14","L","4/","mz19",8.869,"16D","dpr4",96.905,71.182,1.36136944733219,68.357,28.665,2.38468515611373,85.214,59.803,1.42491179372272,"14L"
"14","L","6/","mz19",1.996,"16D","dpr4",130.101,72.485,1.79486790370421,72.707,21.212,3.42763530077315,71.182,52.77,1.34891036573811,"14L"
"14","L","6/","mz19",2.439,"16D","dpr4",134.579,72.485,1.85664620266262,70.917,21.212,3.3432491042806,107.372,52.77,2.03471669509191,"14L"
"14","L","6/","mz19",4.334,"16D","dpr4",135.781,72.485,1.87322894391943,65.516,21.212,3.08862907788045,82.67,52.77,1.56660981618344,"14L"
"14","L","8/","mz19",6.39,"16D","dpr4",130.656,70.702,1.84798166954259,71.388,19.162,3.7254983822148,86.782,43.278,2.00522205277508,"14L"
"14","L","8/","mz19",2.177,"16D","dpr4",136.019,70.702,1.92383525218523,68.796,19.162,3.59023066485753,77.824,43.278,1.79823466888488,"14L"
"14","L","8/","mz19",5.322,"16D","dpr4",114.583,70.702,1.62064722355803,57.152,19.162,2.98256966913683,47.129,43.278,1.08898285503027,"14L"
"14","L","8/","mz19",14.574,"16D","dpr4",92.77,70.702,1.31212695539023,42.609,19.162,2.22361966391817,25.609,43.278,0.59173251998706,"14L"
"14","L","10","mz19",5.926,"16D","dpr4",96.17,75.623,1.27170305330389,51.905,19.877,2.6113095537556,23.99,42.301,0.567126072669677,"14L"
"14","L","10","mz19",3.104,"16D","dpr4",122.649,75.623,1.62184785052167,72.968,19.877,3.67097650550888,83.929,42.301,1.98409021063332,"14L"
"14","L","10","mz19",4.939,"16D","dpr4",103.714,75.623,1.37146106343308,52.894,19.877,2.66106555315188,32.278,42.301,0.763055246920877,"14L"
"14","L","10","mz19",3.286,"16D","dpr4",100.779,75.623,1.33265011967259,58.245,19.877,2.93027116768124,69.865,42.301,1.65161580104489,"14L"
"14","L","12","mz19",4.697,"16D","dpr4",121.936,77.859,1.56611310188931,74.897,20.829,3.59580392721686,92.137,44.246,2.08238032816526,"14L"
"14","L","12","mz19",3.084,"16D","dpr4",99.32,77.859,1.27563929667733,60.954,20.829,2.9264006913438,102.699,44.246,2.32109117208335,"14L"
"14","L","12","mz19",3.165,"16D","dpr4",116.936,77.859,1.50189445022412,63.338,20.829,3.04085649815162,75.968,44.246,1.71694616462505,"14L"
"14","L","12","mz19",2.62,"16D","dpr4",108.5,77.859,1.39354474113462,60.915,20.829,2.92452830188679,104.485,44.246,2.36145640283867,"14L"
"14","L","12","mz19",2.681,"16D","dpr4",117.038,77.859,1.50320451071809,48.391,20.829,2.32325123625714,53.368,44.246,1.20616552908738,"14L"
"14","L","14","mz19",5.967,"16D","dpr4",117.916,75.122,1.56966001970129,65.757,20.279,3.24261551358548,43.122,46.92,0.919053708439898,"14L"
"14","L","16","mz19",3.245,"16D","dpr4",109.025,73.263,1.48813179913462,67.602,20.577,3.28531855955679,70.901,52.425,1.35242727706247,"14L"
"14","L","16","mz19",2.479,"16D","dpr4",103.301,73.263,1.4100023204073,68.715,20.577,3.33940807697915,63.065,52.425,1.20295660467334,"14L"
"15","L","6/","mz19",4.959,"11D","dpr4",106.902,82.179,1.30084328113022,56.65,20.06,2.82402791625125,41.963,25.641,1.63655863655864,"15L"
"15","L","6/","mz19",5.261,"11D","dpr4",136.663,82.179,1.66299176188564,56.912,20.06,2.8370887337986,24.724,25.641,0.964236964236964,"15L"
"15","L","8/","mz19",3.225,"11D","dpr4",132.994,89.03,1.49381107491857,62.956,21.741,2.8957269674808,47.9,31.311,1.52981380345565,"15L"
"15","L","8/","mz19",2.237,"11D","dpr4",156.378,89.03,1.75646411322026,61.324,21.741,2.82066142311761,44.703,31.311,1.42770911181374,"15L"
"15","L","8/","mz19",3.366,"11D","dpr4",105.455,89.03,1.18448837470516,79.162,21.741,3.64113886205786,48.91,31.311,1.56207083772476,"15L"
"15","L","8/","mz19",2.016,"11D","dpr4",120.51,89.03,1.35358867797372,66.9,21.741,3.07713536635849,58.65,31.311,1.87314362364664,"15L"
"15","L","10","mz19",2.499,"11D","dpr4",108.306,84.797,1.27723858155359,82.298,20.434,4.02750318097289,50.258,36.904,1.36185779319315,"15L"
"15","L","10","mz19",2.641,"11D","dpr4",135.229,84.797,1.59473802139227,63.771,20.434,3.12082803171185,60.435,36.904,1.63762735746803,"15L"
"15","L","10","mz19",3.145,"11D","dpr4",121.91,84.797,1.43766878545232,68.526,20.434,3.35352843300382,59.628,36.904,1.61575980923477,"15L"
"15","L","10","mz19",2.762,"11D","dpr4",130.912,84.797,1.54382820146939,62.394,20.434,3.05344034452383,51.161,36.904,1.38632668545415,"15L"
"15","L","12","mz19",1.834,"11D","dpr4",125.648,85.318,1.47270212616329,76.187,20.9,3.64531100478469,73.187,40.472,1.80833662779205,"15L"
"15","L","12","mz19",2.338,"11D","dpr4",99.664,85.318,1.1681474014862,56.034,20.9,2.68105263157895,66.707,40.472,1.64822593397905,"15L"
"15","L","12","mz19",4.414,"11D","dpr4",121.918,85.318,1.42898333294264,76.553,20.9,3.66282296650718,65.804,40.472,1.62591421229492,"15L"
"15","L","12","mz19",5.422,"11D","dpr4",117.1,85.318,1.37251224829462,82.721,20.9,3.95794258373206,53.145,40.472,1.31313006523028,"15L"
"15","L","12","mz19",4.898,"11D","dpr4",121.539,85.318,1.42454112848402,70.239,20.9,3.36071770334928,70.663,40.472,1.74597252421427,"15L"
"15","L","16","mz19",3.548,"11D","dpr4",95.097,89.622,1.06108991095936,62.71,22.685,2.7643817500551,27.801,39.472,0.704322051074179,"15L"
"02","R","5/","mz19",2.842,"15D","dpr4",175.858,93.139,1.88812420146233,87.589,31.755,2.75827428751378,80.972,76.127,1.06364364811434,"02R"
"02","R","7/","mz19",4.314,"15D","dpr4",153.481,102.459,1.49797479967597,87.009,34.867,2.49545415435799,199.388,93.498,2.13253759438705,"02R"
"02","R","9/","mz19",2.52,"15D","dpr4",176.632,110.59,1.59717876842391,76.16,38.825,1.96162266580811,83.672,106.009,0.789291475252101,"02R"
"02","R","9/","mz19",6.329,"15D","dpr4",141.589,110.59,1.28030563342074,86.529,38.825,2.22869285254346,98.771,106.009,0.931722778254677,"02R"
"02","R","9/","mz19",4.838,"15D","dpr4",140.267,110.59,1.26835156885794,88.583,38.825,2.28159690920798,68.717,106.009,0.648218547481818,"02R"
"02","R","9/","mz19",5.16,"15D","dpr4",155.129,110.59,1.40273984989601,83.281,38.825,2.14503541532518,213.059,106.009,2.00981992095011,"02R"
"02","R","9/","mz19",5.785,"15D","dpr4",145.861,110.59,1.31893480423185,95.261,38.825,2.453599484868,203.99,106.009,1.92427058079974,"02R"
"02","R","9/","mz19",2.298,"15D","dpr4",151.053,110.59,1.36588299122886,98.421,38.825,2.53499034127495,198.105,106.009,1.86875642634116,"02R"
"02","R","11","mz19",5.039,"15D","dpr4",157.948,106.876,1.47786219544145,142.48,38.953,3.6577413806382,195.216,109.945,1.77557869844013,"02R"
"02","R","11","mz19",3.648,"15D","dpr4",141.901,106.876,1.32771623189491,115.691,38.953,2.97001514645855,176.188,109.945,1.60251034608213,"02R"
"02","R","11","mz19",4.273,"15D","dpr4",164.962,106.876,1.54348965155882,93.349,38.953,2.39645213462378,186.675,109.945,1.69789440174633,"02R"
"02","R","11","mz19",4.233,"15D","dpr4",153.276,106.876,1.43414798458026,88.619,38.953,2.27502374656637,165.814,109.945,1.50815407703852,"02R"
"02","R","13","mz19",1.915,"15D","dpr4",162.674,103.766,1.56770040282944,119.579,37.91,3.15428646795041,165.4,110.444,1.49759153960378,"02R"
"02","R","13","mz19",3.83,"15D","dpr4",161.942,103.766,1.56064606903996,124.658,37.91,3.28826167238196,138.279,110.444,1.25202817717576,"02R"
"02","R","13","mz19",1.169,"15D","dpr4",120.828,103.766,1.16442765453039,95.517,37.91,2.51957267211817,79.793,110.444,0.722474738328927,"02R"
"02","R","13","mz19",2.963,"15D","dpr4",157.85,103.766,1.52121118670856,128.98,37.91,3.40226853073068,145.925,110.444,1.32125783202347,"02R"
"02","R","13","mz19",0.927,"15D","dpr4",191.783,103.766,1.84822581577781,98.478,37.91,2.5976787127407,126.283,110.444,1.14341204592373,"02R"
"02","R","15","mz19",4.031,"15D","dpr4",155.69,103.61,1.50265418395908,89.4,37.581,2.37886165881696,202.405,108.864,1.85924639917695,"02R"
"02","R","15","mz19",4.918,"15D","dpr4",160.754,103.61,1.55152977511823,95.574,37.581,2.54314680290572,216.668,108.864,1.99026308054086,"02R"
"02","R","15","mz19",3.588,"15D","dpr4",151.517,103.61,1.46237814882733,130.14,37.581,3.46292009259998,180.185,108.864,1.65513852145797,"02R"
"02","R","15","mz19",2.782,"15D","dpr4",123.913,103.61,1.19595598880417,101.993,37.581,2.71395119874405,120.268,108.864,1.10475455614345,"02R"
"02","R","17","mz19",1.996,"15D","dpr4",154.01,99.01,1.55549944450056,118.788,37.475,3.16979319546364,187.545,139.192,1.34738347031439,"02R"
"04","R","11","mz19",6.974,"13E","empty",100.636,73.548,1.36830369282645,80.607,26.963,2.98954122315766,76.896,49.43,1.55565446085373,"04R"
"04","R","11","mz19",4.152,"13E","empty",91.816,73.548,1.24838200902812,81.063,26.963,3.00645328783889,75.364,49.43,1.52466113696136,"04R"
"04","R","11","mz19",6.571,"13E","empty",97.049,73.548,1.31953282210257,85.494,26.963,3.17078960056374,51.663,49.43,1.04517499494234,"04R"
"04","R","13","mz19",6.047,"13E","empty",106.05,73.145,1.4498598673867,86.837,26.061,3.3320670734047,63.643,49.682,1.28100720582907,"04R"
"04","R","13","mz19",3.326,"13E","empty",107.527,73.145,1.4700526351767,81.594,26.061,3.13088523080465,80.745,49.682,1.6252365041665,"04R"
"04","R","13","mz19",2.782,"13E","empty",112.732,73.145,1.54121265978536,74.674,26.061,2.86535436092245,90.181,49.682,1.81516444587577,"04R"
"04","R","13","mz19",5.08,"13E","empty",92.69,73.145,1.26720896848725,65.659,26.061,2.51943517132881,76.893,49.682,1.54770339358319,"04R"
"04","R","13","mz19",5.664,"13E","empty",96.26,73.145,1.31601613233987,60.605,26.061,2.32550554468363,64.217,49.682,1.29256068596272,"04R"
"04","R","13","mz19",2.641,"13E","empty",102.855,73.145,1.40617950645977,64.198,26.061,2.46337439085223,70.634,49.682,1.4217221528924,"04R"
"04","R","15","mz19",2.62,"13E","empty",102.338,76.309,1.34110000131046,80.254,27.339,2.93551336917956,54.285,54.083,1.00373499990755,"04R"
"04","R","15","mz19",2.903,"13E","empty",102.639,76.309,1.34504449016499,73.424,27.339,2.68568711364717,71.375,54.083,1.31973078416508,"04R"
"04","R","15","mz19",2.903,"13E","empty",98.576,76.309,1.29180044293596,88.681,27.339,3.24375434361169,82.417,54.083,1.52389845237875,"04R"
"04","R","15","mz19",7.236,"13E","empty",84.724,76.309,1.11027532794297,71.797,27.339,2.62617506126779,90.198,54.083,1.66776990921362,"04R"
"04","R","17","mz19",3.568,"13E","empty",92.119,69.858,1.31866071172951,76.277,26.532,2.87490577415951,50.497,55.509,0.90970833558522,"04R"
"04","R","17","mz19",3.427,"13E","empty",101.929,69.858,1.4590884365427,95.382,26.532,3.59497964721845,57.959,55.509,1.04413698679493,"04R"
"04","R","17","mz19",2.782,"13E","empty",103.79,69.858,1.48572819147413,67.101,26.532,2.5290592492085,54.072,55.509,0.974112306112522,"04R"
"04","R","19","mz19",4.233,"13E","empty",94.338,63.123,1.49451071717124,71.119,26.446,2.68921576041745,42.59,47.606,0.894635130025627,"04R"
"04","R","19","mz19",2.842,"13E","empty",100.61,63.123,1.59387228110198,67.532,26.446,2.55358088179687,46.44,47.606,0.975507288997185,"04R"
"04","R","19","mz19",1.975,"13E","empty",87.112,63.123,1.38003580311455,115.531,26.446,4.36856235347501,44.888,47.606,0.942906356341638,"04R"
"04","R","19","mz19",4.132,"13E","empty",102.849,63.123,1.6293427118483,82.112,26.446,3.10489298948801,53.62,47.606,1.12632861404025,"04R"
"04","R","19","mz19",3.447,"13E","empty",89.778,63.123,1.42227080461955,78.848,26.446,2.98147167813658,60.263,47.606,1.26586984833844,"04R"
"04","R","19","mz19",6.954,"13E","empty",88.948,63.123,1.40912187316826,73.235,26.446,2.76922786054602,46.255,47.606,0.971621224215435,"04R"
"05","R","13","mz19",6.632,"03E","empty",55.246,35.778,1.544133266253,69.605,18.298,3.80396764673735,63.854,39.537,1.61504413587273,"05R"
"05","R","15","mz19",4.394,"03E","empty",66.312,46.129,1.43753387240131,97.064,21.177,4.583463191198,61.826,47.288,1.30743529013703,"05R"
"05","R","15","mz19",1.996,"03E","empty",72.121,46.129,1.56346333109324,82.121,21.177,3.87783916513198,76.354,47.288,1.61465911013365,"05R"
"05","R","15","mz19",4.132,"03E","empty",69.093,46.129,1.49782132714778,67.268,21.177,3.17646503281862,48.039,47.288,1.01588140754525,"05R"
"05","R","17","mz19",4.979,"03E","empty",86.316,44.959,1.91988255966547,96.235,20.646,4.66119345151603,68.267,47.785,1.4286282306163,"05R"
"05","R","17","mz19",4.878,"03E","empty",78.331,44.959,1.74227629618096,97.562,20.646,4.72546740288676,65.025,47.785,1.36078267238673,"05R"
"05","R","17","mz19",4.656,"03E","empty",55.688,44.959,1.2386396494584,73.03,20.646,3.5372469243437,75.268,47.785,1.57513864183321,"05R"
"05","R","17","mz19",3.548,"03E","empty",65.273,44.959,1.4518338931026,85,20.646,4.1170202460525,70.83,47.785,1.48226430888354,"05R"
"05","R","19","mz19",2.58,"03E","empty",73.031,46.745,1.56232752166007,100.547,22.268,4.51531345428417,67.586,52.997,1.27527973281506,"05R"
"05","R","19","mz19",3.145,"03E","empty",74.282,46.745,1.58908974221842,101.538,22.268,4.55981677743848,64.532,52.997,1.21765382946204,"05R"
"05","R","19","mz19",2.459,"03E","empty",57.967,46.745,1.24006845651941,78.197,22.268,3.51163104005748,63.393,52.997,1.19616204690832,"05R"
"05","R","19","mz19",1.955,"03E","empty",77.196,46.745,1.65142796020965,90.412,22.268,4.06017603736303,58.68,52.997,1.10723248485763,"05R"
"05","R","19","mz19",3.104,"03E","empty",78.857,46.745,1.68696117231789,112.11,22.268,5.03457876773846,56.519,52.997,1.06645659188256,"05R"
"05","R","19","mz19",3.346,"03E","empty",79.036,46.745,1.69079045887261,106.265,22.268,4.77209448536016,42.373,52.997,0.799535822782422,"05R"
"05","R","21","mz19",4.273,"03E","empty",74.396,45.683,1.62852702318149,85.33,21.357,3.99541134054408,48.189,53.366,0.902990668215718,"05R"
"05","R","21","mz19",3.648,"03E","empty",71.492,45.683,1.56495851848609,88.895,21.357,4.16233553401695,44,53.366,0.824494996814451,"05R"
"05","R","21","mz19",3.326,"03E","empty",65.406,45.683,1.4317360943896,86.545,21.357,4.05230135318631,54.309,53.366,1.01767042686355,"05R"
"05","R","21","mz19",5.16,"03E","empty",79.594,45.683,1.7423111441893,75.938,21.357,3.5556492016669,40.129,53.366,0.751958175617434,"05R"
"05","R","21","mz19",1.895,"03E","empty",97.234,45.683,2.12845040824814,72.128,21.357,3.37725335955424,44.053,53.366,0.825488138515159,"05R"
"05","R","23","mz19",3.729,"03E","empty",84.238,46.426,1.81445741610305,82.378,21.362,3.85628686452579,43.427,51.951,0.835922311408828,"05R"
"05","R","23","mz19",2.782,"03E","empty",64.58,46.426,1.39103088786456,98.188,21.362,4.59638610616983,54.739,51.951,1.05366595445708,"05R"
"05","R","23","mz19",2.237,"03E","empty",91.784,46.426,1.97699564898979,82.883,21.362,3.87992697312986,50.694,51.951,0.975804123116013,"05R"
"05","R","23","mz19",4.838,"03E","empty",75.417,46.426,1.62445612372378,72.042,21.362,3.37243703773055,61.079,51.951,1.17570402879637,"05R"
"05","R","23","mz19",3.447,"03E","empty",64.398,46.426,1.38711067074484,64.62,21.362,3.02499765939519,62.444,51.951,1.2019787877038,"05R"
"05","R","25","mz19",3.024,"03E","empty",69.76,48.802,1.42944961272079,95.867,21.872,4.38309253840527,51.833,48.645,1.06553602631308,"05R"
"05","R","25","mz19",3.689,"03E","empty",75.454,48.802,1.54612515880497,82.022,21.872,3.75009144111192,61.475,48.645,1.26374755884469,"05R"
"05","R","25","mz19",3.568,"03E","empty",69.017,48.802,1.41422482685136,98.983,21.872,4.52555779078274,28.446,48.645,0.584767190872649,"05R"
"05","R","27","mz19",2.661,"03E","empty",58.879,50.767,1.15978883920657,101.515,21.556,4.70936166264613,74.962,43.088,1.73974192350538,"05R"
"05","R","27","mz19",3.79,"03E","empty",66.66,50.767,1.31305769495932,81.649,21.556,3.78776210799777,56.739,43.088,1.31681674712217,"05R"
"05","R","27","mz19",2.52,"03E","empty",78.464,50.767,1.5455709417535,54.16,21.556,2.51252551493784,53.608,43.088,1.244151503899,"05R"
"05","R","29","mz19",1.109,"03E","empty",71.709,55.083,1.3018354120146,127.455,24.843,5.13041903151793,70.036,34.274,2.04341483340141,"05R"
"06","R","4/","mz19",1.875,"12E","empty",110.71,60.532,1.82894997687174,78.28,21.424,3.65384615384615,75.892,42.305,1.79392506795887,"06R"
"06","R","4/","mz19",7.559,"12E","empty",108.107,60.532,1.78594792836847,75.733,21.424,3.53496079163555,84.123,42.305,1.98848835835008,"06R"
"06","R","6/","mz19",6.833,"12E","empty",104.885,73.408,1.42879522667829,72.684,25.806,2.81655428970007,56.204,48.407,1.16107174582189,"06R"
"06","R","6/","mz19",2.137,"12E","empty",119.208,73.408,1.6239102005231,74.245,25.806,2.87704409827172,90.349,48.407,1.8664449356498,"06R"
"06","R","6/","mz19",4.515,"12E","empty",130.054,73.408,1.77165976460331,92.054,25.806,3.56715492521119,55.607,48.407,1.14873881876588,"06R"
"06","R","6/","mz19",6.027,"12E","empty",117.338,73.408,1.59843613775065,92.241,25.806,3.57440130202279,57.652,48.407,1.19098477492925,"06R"
"06","R","6/","mz19",2.56,"12E","empty",125.953,73.408,1.71579391891892,77.323,25.806,2.996318685577,75.795,48.407,1.56578594004999,"06R"
"06","R","8/","mz19",3.487,"12E","empty",111.006,78.362,1.41657946453638,101.503,27.056,3.75158929627439,51.861,53.429,0.970652641823729,"06R"
"06","R","8/","mz19",1.794,"12E","empty",114.067,78.362,1.45564176514127,91.461,27.056,3.38043317563572,43.921,53.429,0.822044208201538,"06R"
"06","R","8/","mz19",1.774,"12E","empty",100,78.362,1.27612873586687,88.75,27.056,3.28023358959196,50.08,53.429,0.937318684609482,"06R"
"06","R","8/","mz19",2.802,"12E","empty",113.784,78.362,1.45203032081876,75.036,27.056,2.77335895919574,42.137,53.429,0.788654101705067,"06R"
"06","R","8/","mz19",2.499,"12E","empty",115.161,78.362,1.46960261351165,78.71,27.056,2.90915138971023,30.524,53.429,0.571300230212057,"06R"
"06","R","8/","mz19",4.636,"12E","empty",106.591,78.362,1.36023838084786,71.304,27.056,2.63542282672975,68.604,53.429,1.2840217859215,"06R"
"06","R","10","mz19",4.898,"12E","empty",123.638,78.415,1.57671363897214,90.782,26.625,3.40965258215962,55.609,55.423,1.00335600743374,"06R"
"06","R","10","mz19",6.087,"12E","empty",129.838,78.415,1.65578014410508,92.252,26.625,3.46486384976526,93.079,55.423,1.67942911787525,"06R"
"06","R","10","mz19",3.729,"12E","empty",119.097,78.415,1.51880380029331,103.081,26.625,3.87158685446009,63.714,55.423,1.14959493351136,"06R"
"06","R","10","mz19",1.955,"12E","empty",117.938,78.415,1.5040234648983,95.773,26.625,3.59710798122066,44.474,55.423,0.802446637677498,"06R"
"06","R","10","mz19",5.221,"12E","empty",105.097,78.415,1.34026653063827,80.463,26.625,3.02208450704225,68.452,55.423,1.23508290781805,"06R"
"06","R","12","mz19",2.399,"12E","empty",105.849,77.448,1.36671056709018,75.294,25.851,2.91261459904839,49.092,56.391,0.870564451774219,"06R"
"06","R","12","mz19",4.173,"12E","empty",117.333,77.448,1.51499070343973,83.478,25.851,3.22919809678542,47.444,56.391,0.841339930130695,"06R"
"06","R","12","mz19",4.797,"12E","empty",124.857,77.448,1.61213975828943,65.84,25.851,2.54690340799195,53.029,56.391,0.940380557181111,"06R"
"06","R","12","mz19",3.487,"12E","empty",123.075,77.448,1.5891307716145,77.63,25.851,3.00297860817763,64.694,56.391,1.14723980777074,"06R"
"06","R","14","mz19",4.414,"12E","empty",107.744,81.242,1.3262105807341,84.292,27.247,3.09362498623702,58.087,50.309,1.15460454391858,"06R"
"06","R","14","mz19",2.358,"12E","empty",134.453,81.242,1.6549691046503,68.12,27.247,2.50009175322054,41.222,50.309,0.819376254745672,"06R"
"08","R","7/","mz19",2.903,"05D","dpr4",51.361,38.328,1.34003861406804,110.556,24.543,4.5045837917125,125.625,78.358,1.60321856096378,"08R"
"08","R","7/","mz19",5.362,"05D","dpr4",82,38.328,2.13942809434356,86.955,24.543,3.54296540765188,147.117,78.358,1.87749814951887,"08R"
"08","R","9/","mz19",2.499,"05D","dpr4",71.161,42.644,1.6687224462996,175.323,26.375,6.64731753554502,163.702,80.618,2.03058870227493,"08R"
"08","R","9/","mz19",3.366,"05D","dpr4",82.347,42.644,1.93103367413939,112.096,26.375,4.25008530805687,145.102,80.618,1.79987099655164,"08R"
"08","R","9/","mz19",3.124,"05D","dpr4",85.961,42.644,2.01578182159272,89.097,26.375,3.37808530805687,149.084,80.618,1.84926443226079,"08R"
"08","R","9/","mz19",5.946,"05D","dpr4",75.593,42.644,1.77265265922521,89.22,26.375,3.38274881516588,67.173,80.618,0.833225830459699,"08R"
"08","R","9/","mz19",1.975,"05D","dpr4",83.755,42.644,1.96405121470781,78.98,26.375,2.99450236966825,53.194,80.618,0.659827830013148,"08R"
"08","R","11","mz19",6.753,"05D","dpr4",74.125,51.995,1.42561784786999,103.075,31.316,3.29144846085068,150.755,82.32,1.83132896015549,"08R"
"08","R","11","mz19",1.996,"05D","dpr4",69.414,51.995,1.3350129820175,116.616,31.316,3.72384723464044,166.242,82.32,2.01946064139942,"08R"
"08","R","11","mz19",4.898,"05D","dpr4",63.342,51.995,1.21823252235792,106.296,31.316,3.39430323157491,110.169,82.32,1.33830174927114,"08R"
"08","R","11","mz19",6.148,"05D","dpr4",69.613,51.995,1.33884027310318,124.689,31.316,3.98163877889897,101.954,82.32,1.23850826044704,"08R"
"08","R","11","mz19",4.052,"05D","dpr4",69.493,51.995,1.33653235888066,78.657,31.316,2.51171924894623,111.881,82.32,1.35909863945578,"08R"
"08","R","13","mz19",4.979,"05D","dpr4",79.255,53.019,1.49484147192516,94.453,31.862,2.96444039922164,62.356,85.703,0.727582465024562,"08R"
"08","R","13","mz19",5.624,"05D","dpr4",81.563,53.019,1.5383730360814,108.853,31.862,3.41638942941435,157.76,85.703,1.84077570213411,"08R"
"08","R","13","mz19",4.858,"05D","dpr4",79.021,53.019,1.490427959788,135.892,31.862,4.26501788964911,152.983,85.703,1.78503669649837,"08R"
"08","R","13","mz19",2.419,"05D","dpr4",91.067,53.019,1.71762952903676,140.458,31.862,4.40832339463938,74.192,85.703,0.86568731549654,"08R"
"08","R","13","mz19",5.402,"05D","dpr4",71.493,53.019,1.34844112487976,95.131,31.862,2.98571966605988,119.679,85.703,1.39643886445049,"08R"
"09","R","4/","mz19",8.325,"18E","empty",94.346,63.9,1.47646322378717,64.138,20.336,3.15391424075531,38.729,52.101,0.743344657492179,"09R"
"09","R","6/","mz19",2.741,"18E","empty",130.529,80.242,1.62669175743376,96.735,25.165,3.84402940592092,52.059,53.64,0.970525727069351,"09R"
"09","R","6/","mz19",7.035,"18E","empty",119.562,80.242,1.49001769646818,73.883,25.165,2.9359427776674,54.831,53.64,1.02220357941834,"09R"
"09","R","6/","mz19",1.552,"18E","empty",105.753,80.242,1.31792577453204,79.117,25.165,3.14393006159348,58.545,53.64,1.09144295302013,"09R"
"09","R","8/","mz19",3.165,"18E","empty",128.796,83.689,1.53898361791872,103.185,26.58,3.88205417607224,54.306,48.649,1.11628193796378,"09R"
